Appliances,T1,T2,T3,T4,T5,T6,T9,T_out,Tdewpoint,month,Total_Temperature
120,24.6666666666667,24.0857142857143,24.7,24.0,21.5,17.176,21.6,19.85,8.599999999999998,5,22.879343915343924
100,24.6,24.0,24.7,24.066666666666695,21.5,16.4971428571429,21.6,19.433333333333305,8.4,5,22.790423280423287
80,24.6,24.0,24.7,24.05,21.39,15.92,21.6,19.0166666666667,8.199999999999998,5,22.715555555555554
90,24.6,23.89,24.6666666666667,24.0,21.39,15.5814285714286,21.6,18.6,8.0,5,22.64978835978836
80,24.6,23.89,24.6666666666667,24.0,21.39,15.276,21.6,18.283333333333296,8.01666666666667,5,22.61458201058201
80,24.6,23.79,24.7,24.0,21.39,14.8957142857143,21.6,17.9666666666667,8.03333333333333,5,22.561746031746033
80,24.6,23.73,24.7,24.0,21.39,14.6,21.6,17.65,8.05,5,22.50793650793651
50,24.5,23.6666666666667,24.7,24.0,21.323333333333295,14.4385714285714,21.6,17.3333333333333,8.06666666666667,5,22.461322751322744
50,24.5,23.6,24.7,24.0,21.29,14.216,21.6,17.0166666666667,8.08333333333333,5,22.418920634920635
60,24.5,23.5,24.7,24.0,21.29,14.0714285714286,21.6,16.7,8.099999999999998,5,22.39060317460318
50,24.5,23.4266666666667,24.6333333333333,24.0,21.29,13.854,21.6,16.2333333333333,8.16666666666667,5,22.34488888888889
50,24.5,23.29,24.7,24.0,21.29,13.7371428571429,21.6,15.7666666666667,8.233333333333329,5,22.316719576719578
50,24.4266666666667,23.29,24.6333333333333,24.0,21.29,13.672,21.6,15.3,8.3,5,22.29022222222222
50,24.39,23.1666666666667,24.6666666666667,23.9266666666667,21.29,13.4971428571429,21.6,14.8333333333333,8.36666666666667,5,22.248571428571445
60,24.39,23.1,24.6,23.9266666666667,21.29,13.2725,21.6,14.3666666666667,8.43333333333333,5,22.2087962962963
60,24.39,23.066666666666695,24.6333333333333,23.89,21.23,13.06,21.6,13.9,8.5,5,22.17222222222222
60,24.39,23.0,24.7,23.89,21.245,12.9842857142857,21.6666666666667,13.6666666666667,8.55,5,22.157883597883597
60,24.29,22.963333333333296,24.7,23.89,21.2,12.872,21.7,13.4333333333333,8.599999999999998,5,22.129481481481477
60,24.29,22.89,24.7,23.89,21.2,12.7214285714286,21.6333333333333,13.2,8.65,5,22.090529100529096
50,24.29,22.79,24.7,23.8566666666667,21.2,12.56,21.6333333333333,12.9666666666667,8.699999999999998,5,22.05777777777778
60,24.23,22.73,24.7,23.79,21.2,12.3857142857143,21.7,12.7333333333333,8.75,5,22.01767195767195
50,24.2,22.7,24.7,23.89,21.2,12.3,21.7,12.5,8.8,5,22.008888888888887
50,24.2,22.625,24.7,23.79,21.2,12.2685714285714,21.7,12.3833333333333,8.699999999999998,5,21.985952380952376
50,24.2,22.6,24.7,23.79,21.2,12.3,21.7,12.2666666666667,8.599999999999998,5,21.984444444444442
50,24.2,22.5,24.6666666666667,23.79,21.2,12.44,21.7,12.15,8.5,5,21.97439153439153
60,24.2,22.5,24.6,23.79,21.2,12.416,21.7,12.0333333333333,8.4,5,21.960666666666665
50,24.125,22.39,24.6,23.79,21.2,12.2214285714286,21.7,11.9166666666667,8.3,5,21.915634920634922
60,24.1,22.39,24.533333333333296,23.79,21.1,12.1,21.7,11.8,8.199999999999998,5,21.875555555555554
60,24.1,22.29,24.5,23.79,21.1,12.0428571428571,21.7,12.3,7.75,5,21.846984126984122
60,24.1,22.29,24.5,23.76,21.1,11.96,21.7,12.8,7.3,5,21.830740740740744
60,24.1,22.26,24.5,23.76,21.1,11.8,21.7,13.3,6.85,5,21.80222222222222
60,24.033333333333296,22.2,24.5,23.7,21.1,11.69,21.7,13.8,6.4,5,21.769259259259254
40,24.0,22.1666666666667,24.463333333333296,23.7,21.1,11.6414285714286,21.7,14.3,5.95,5,21.74993650793651
60,24.0,22.1,24.39,23.7,21.1,11.8,21.76,14.8,5.5,5,21.744814814814813
40,24.0,22.066666666666695,24.39,23.7,21.1,11.6957142857143,21.73,14.7666666666667,5.43333333333333,5,21.71804232804233
60,24.0,22.0,24.39,23.7,21.1,11.5,21.79,14.7333333333333,5.36666666666667,5,21.69555555555555
40,24.0,22.0,24.39,23.7,21.1,11.3542857142857,21.73,14.7,5.3,5,21.67269841269841
60,24.0,22.0,24.39,23.7,21.1666666666667,11.16,21.79,14.6666666666667,5.23333333333333,5,21.66518518518519
60,23.963333333333296,21.963333333333296,24.39,23.7,21.1,10.978,21.79,14.6333333333333,5.16666666666667,5,21.618296296296286
50,23.89,21.89,24.39,23.7,21.1,10.89,21.79,14.6,5.1,5,21.59222222222222
70,23.89,21.89,24.39,23.7,21.1,10.854,21.79,14.1833333333333,5.18333333333333,5,21.58822222222222
50,23.823333333333295,21.823333333333295,24.463333333333296,23.6,21.1,10.8,21.79,13.7666666666667,5.26666666666667,5,21.56444444444443
60,23.823333333333295,21.84,24.5,23.6333333333333,21.1,10.8,21.79,13.35,5.35,5,21.562962962962953
50,23.823333333333295,21.76,24.5,23.6333333333333,21.1,10.7214285714286,21.79,12.9333333333333,5.43333333333333,5,21.54534391534391
50,23.79,21.7,24.5,23.6,21.1,10.69,21.79,12.5166666666667,5.51666666666667,5,21.52444444444444
50,23.79,21.7,24.5,23.6,21.1,10.7842857142857,21.79,12.1,5.6,5,21.528253968253964
60,23.79,21.7,24.5,23.6,21.1,10.778,21.79,12.0666666666667,5.53333333333333,5,21.527555555555555
40,23.79,21.6333333333333,24.5,23.6,21.1,10.6257142857143,21.79,12.0333333333333,5.46666666666667,5,21.50322751322751
60,23.79,21.6333333333333,24.5,23.6,21.1,10.636,21.79,12.0,5.4,5,21.504370370370363
60,23.7,21.6,24.533333333333296,23.6,21.1,10.814,21.79,11.9666666666667,5.3333333333333295,5,21.514148148148138
60,23.7,21.5857142857143,24.533333333333296,23.566666666666695,21.1,10.89,21.79,11.9333333333333,5.26666666666667,5,21.513301587301587
60,23.7,21.54,24.6,23.5,21.1,10.9633333333333,21.79,11.9,5.2,5,21.518941798941796
50,23.7,21.5,24.6,23.6,21.1,11.13,21.79,11.8,5.23333333333333,5,21.534444444444443
50,23.6666666666667,21.5,24.6,23.533333333333296,21.1,11.19,21.79,11.7,5.26666666666667,5,21.529999999999998
50,23.6,21.5,24.6,23.5,21.1,11.19,21.79,11.6,5.3,5,21.516388888888887
50,23.6,21.5,24.6333333333333,23.5,21.05,11.19,21.79,11.5,5.3333333333333295,5,21.50703703703703
50,23.6,21.5,24.7,23.5,21.1,11.2566666666667,21.79,11.4,5.36666666666667,5,21.530264550264555
40,23.566666666666695,21.5,24.6333333333333,23.5,21.1,11.52,21.79,11.3,5.4,5,21.546777777777773
50,23.5,21.5,24.6333333333333,23.5,21.1,11.7633333333333,21.79,11.5166666666667,5.56666666666667,5,21.561481481481472
50,23.5,21.5,24.6333333333333,23.5,21.1,11.96,21.79,11.7333333333333,5.73333333333333,5,21.57592592592592
60,23.5,21.5285714285714,24.7,23.5,21.1,12.16,21.79,11.95,5.9,5,21.613015873015865
60,23.5,21.6,24.7,23.5,21.1,12.5633333333333,21.8566666666667,12.1666666666667,6.06666666666667,5,21.66888888888889
60,23.5,21.6142857142857,24.7,23.4266666666667,21.1,12.8233333333333,21.79,12.3833333333333,6.23333333333333,5,21.683809523809522
50,23.463333333333296,21.68,24.7,23.39,21.1,13.0,21.823333333333295,12.6,6.4,5,21.706296296296287
60,23.39,21.6714285714286,24.73,23.39,21.1,13.0666666666667,21.89,13.0333333333333,6.45,5,21.715343915343922
60,23.39,21.7,24.79,23.39,21.1,13.3266666666667,21.89,13.4666666666667,6.5,5,21.754074074074076
260,23.39,21.764285714285695,24.76,23.39,21.1,14.1266666666667,21.89,13.9,6.55,5,21.846772486772483
360,23.39,21.9385714285714,24.7,23.39,21.1,15.7233333333333,21.89,14.3333333333333,6.6,5,22.0368783068783
100,23.39,22.52,24.79,23.445,21.1,16.8633333333333,21.89,14.7666666666667,6.65,5,22.244259259259252
90,23.463333333333296,23.4714285714286,24.8566666666667,23.5,21.1,18.19,21.9266666666667,15.2,6.7,5,22.5231216931217
90,23.5,24.176,25.0,23.5,21.1666666666667,19.19,22.0,15.5166666666667,7.01666666666667,5,22.748074074074076
100,23.5,24.84,25.066666666666695,23.5,21.1,20.13,22.0,15.8333333333333,7.3333333333333295,5,22.926296296296297
120,23.5,25.556,25.1333333333333,23.6,21.1666666666667,20.7233333333333,22.0,16.15,7.65,5,23.0977037037037
200,23.566666666666695,26.1971428571429,25.2,23.6,21.2,21.366666666666696,22.0,16.4666666666667,7.96666666666667,5,23.270052910052918
130,23.6,26.776,25.2,23.6,21.2,21.826666666666696,22.1,16.7833333333333,8.28333333333333,5,23.4002962962963
80,23.6,27.125714285714295,25.2,23.6,21.2,22.46,22.1,17.1,8.599999999999998,5,23.509523809523806
210,23.7,27.39,25.1666666666667,23.6,21.2,22.866666666666696,22.1,17.4666666666667,8.65,5,23.591481481481487
240,23.7,27.39,25.033333333333296,23.6,21.2,23.15,22.1,17.8333333333333,8.699999999999998,5,23.608148148148143
210,23.73,27.54,25.0,23.6,21.86,23.323333333333295,22.1333333333333,18.2,8.75,5,23.723597883597876
80,23.79,27.897142857142896,25.0,23.6,23.1933333333333,23.53,22.2,18.566666666666695,8.8,5,23.955608465608464
100,23.79,28.178,25.1,23.6,22.6933333333333,23.73,22.2,18.933333333333305,8.849999999999998,5,23.964592592592584
90,23.8566666666667,28.3614285714286,25.033333333333296,23.68,22.36,23.85,22.2,19.3,8.9,5,23.97015873015873
110,23.9266666666667,28.434,25.0,23.7,22.1666666666667,24.236,22.2,19.7,8.599999999999998,5,24.00592592592593
120,24.0,28.5571428571429,25.0,23.7,22.1,24.584285714285695,22.2,20.1,8.3,5,24.066455026455035
360,24.0,28.6,25.0,23.7,22.0,24.816,22.2,20.5,8.0,5,24.092888888888883
270,24.066666666666695,28.6,25.0,23.7,21.9266666666667,25.2257142857143,22.2,20.9,7.7,5,24.153333333333347
120,24.1,28.6,25.0,23.7,21.89,25.54,22.254,21.3,7.4,5,24.21118518518519
140,24.23,28.6,25.0,23.7,21.823333333333295,25.527142857142895,22.2128571428571,21.7,7.1,5,24.227777777777774
120,24.29,28.58,25.0,23.7,21.79,25.456,22.29,21.866666666666696,7.01666666666667,5,24.23659259259259
100,24.323333333333295,28.4214285714286,24.89,23.79,21.79,25.5714285714286,22.264285714285695,22.033333333333296,6.93333333333333,5,24.24449735449735
260,24.463333333333296,28.35,24.89,23.79,21.7,25.6,22.254,22.2,6.85,5,24.251185185185175
250,24.533333333333296,28.2385714285714,24.89,23.79,21.7,25.4228571428571,22.264285714285695,22.366666666666696,6.76666666666667,5,24.235449735449723
100,24.6666666666667,28.2,24.89,23.79,21.7,25.35,22.254,22.533333333333296,6.68333333333333,5,24.24896296296297
90,24.79,28.1714285714286,24.89,23.79,21.7,25.3185714285714,22.245,22.7,6.6,5,24.255000000000003
80,24.8566666666667,28.0375,24.89,23.79,21.7,25.5,22.2385714285714,22.8333333333333,6.2,5,24.279193121693122
100,24.89,27.85,24.89,23.8566666666667,21.7,25.4685714285714,22.2,22.9666666666667,5.8,5,24.26645502645502
80,24.89,27.7385714285714,24.89,23.9266666666667,21.7,25.434,22.264285714285695,23.1,5.4,5,24.259280423280426
90,24.89,27.64,24.9266666666667,23.9266666666667,21.6,25.39,22.218,23.233333333333295,5.0,5,24.232846560846564
80,24.963333333333296,27.5285714285714,25.0,23.963333333333296,21.6,25.33,22.2257142857143,23.366666666666696,4.6,5,24.244550264550252
80,25.033333333333296,27.456,25.0,24.0,21.6,25.252857142857096,22.236,23.5,4.2,5,24.243767195767184
80,25.1,27.375714285714295,25.0,24.0325,21.6666666666667,25.274,22.2257142857143,23.5833333333333,4.25,5,24.2616216931217
70,25.1,27.272,25.0,24.065,21.6333333333333,25.39,22.29,23.6666666666667,4.3,5,24.28130687830688
80,25.1,27.2,25.0,24.0975,21.7,25.374,22.29,23.75,4.35,5,24.292166666666663
70,25.2,27.2,25.0,24.13,21.7,25.557142857142896,22.29,23.8333333333333,4.4,5,24.317460317460316
70,25.26,27.2,25.1,24.1625,21.7,25.6,22.29,23.9166666666667,4.45,5,24.343611111111112
70,25.29,27.18,25.033333333333296,24.195,21.7,25.535,22.29,24.0,4.5,5,24.3337037037037
80,25.365,27.1428571428571,25.1,24.2275,21.7,25.5,22.29,24.1,4.25,5,24.345039682539674
100,25.463333333333296,27.1,25.1,24.26,21.7,25.54,22.29,24.2,4.0,5,24.35925925925925
90,25.5,27.1,25.1,24.2,21.7,25.6,22.29,24.3,3.75,5,24.375555555555557
90,25.566666666666695,26.963333333333296,25.1,24.29,21.7,25.6,22.29,24.4,3.5,5,24.37777777777778
100,25.6,26.89,25.1,24.29,21.7,25.6,22.29,24.5,3.25,5,24.37333333333333
110,25.6,26.76,25.1,24.29,21.7,25.7,22.29,24.6,3.0,5,24.37740740740741
110,25.6333333333333,26.7,25.2,24.3566666666667,21.76,25.826666666666696,22.29,24.733333333333295,3.3333333333333295,5,24.421111111111106
100,25.7,26.6,25.2,24.39,21.73,25.826666666666696,22.29,24.866666666666696,3.6666666666666705,5,24.425185185185185
110,25.6333333333333,26.533333333333296,25.2,24.39,21.79,25.6333333333333,22.29,25.0,4.0,5,24.40555555555554
100,25.7,26.39,25.2,24.39,21.79,25.533333333333296,22.29,25.1333333333333,4.3333333333333295,5,24.39081481481481
90,25.6333333333333,26.39,25.2,24.39,21.79,25.62,22.29,25.2666666666667,4.66666666666667,5,24.395037037037035
100,25.7,26.3566666666667,25.2,24.39,21.79,25.6714285714286,22.29,25.4,5.0,5,24.40164021164022
90,25.7,26.29,25.2,24.39,21.79,25.35,22.29,25.35,4.85,5,24.366666666666664
100,25.6333333333333,26.23,25.2,24.4266666666667,21.79,25.277142857142895,22.29,25.3,4.7,5,24.33634920634921
90,25.6,26.1666666666667,25.2,24.5,21.89,25.098,22.29,25.25,4.55,5,24.330201058201066
90,25.6,26.1,25.2,24.463333333333296,21.89,24.89,22.29,25.2,4.4,5,24.29281481481481
80,25.566666666666695,26.066666666666695,25.2,24.463333333333296,21.89,25.276,22.29,25.15,4.25,5,24.332835978835973
90,25.5,26.0,25.2,24.5,21.963333333333296,25.6114285714286,22.29,25.1,4.1,5,24.36541798941799
80,25.5,26.1,25.29,24.5,22.0,25.85,22.29,24.683333333333305,4.93333333333333,5,24.41746031746032
90,25.5,26.033333333333296,25.29,24.5,22.0,25.9214285714286,22.29,24.2666666666667,5.76666666666667,5,24.420084656084654
90,25.5,26.1,25.29,24.5,22.033333333333296,26.474,22.29,23.85,6.6,5,24.500656084656075
80,25.5,26.1,25.29,24.5,22.1666666666667,27.01,22.29,23.433333333333305,7.43333333333333,5,24.582962962962963
70,25.5,26.1,25.39,24.5,22.29,27.35,22.29,23.0166666666667,8.26666666666667,5,24.645555555555553
80,25.5,26.033333333333296,25.323333333333295,24.5,22.29,27.264285714285695,22.29,22.6,9.1,5,24.627883597883585
560,25.5,26.0,25.39,24.5,22.29,26.956,22.29,22.8,8.9,5,24.601777777777773
630,25.5,26.0,25.323333333333295,24.5,22.29,26.805714285714295,22.29,23.0,8.699999999999998,5,24.57925925925925
230,25.5,25.89,25.29,24.5,22.29,26.3625,22.3185714285714,23.2,8.5,5,24.52821428571428
100,25.5,25.823333333333295,25.3566666666667,24.5,22.3566666666667,26.018,22.35,23.4,8.3,5,24.50940740740741
110,25.5,25.79,25.39,24.5,22.39,25.764285714285695,22.39,23.6,8.099999999999998,5,24.489365079365072
120,25.5,25.73,25.39,24.5,22.39,25.254,22.29,23.8,7.9,5,24.416634920634923
130,25.4266666666667,25.566666666666695,25.29,24.5,22.463333333333296,25.7542857142857,22.347142857142895,23.616666666666696,8.28333333333333,5,24.457121693121696
120,25.39,25.4266666666667,25.3566666666667,24.5,22.5,26.756,22.35,23.433333333333305,8.66666666666667,5,24.577544973544978
140,25.39,25.26,25.39,24.5,22.566666666666695,27.367142857142895,22.39,23.25,9.05,5,24.650423280423283
100,25.29,25.1,25.39,24.5,22.566666666666695,27.016,22.39,23.066666666666695,9.43333333333333,5,24.59299470899471
110,25.29,24.9266666666667,25.39,24.5,22.566666666666695,25.78,22.39,22.8833333333333,9.81666666666667,5,24.440370370370374
100,25.26,24.6666666666667,25.39,24.5,22.5,23.856,22.39,22.7,10.2,5,24.201566137566147
100,25.1333333333333,24.533333333333296,25.39,24.5,22.5,22.2,22.39,22.4666666666667,10.3333333333333,5,23.99185185185184
100,25.1,24.4266666666667,25.39,24.5,22.63,20.84,22.39,22.233333333333295,10.4666666666667,5,23.84486772486773
100,25.1,24.566666666666695,25.39,24.5,23.63,19.912857142857096,22.39,22.0,10.6,5,23.854613756613755
70,25.1,24.6333333333333,25.39,24.5,23.5966666666667,19.076,22.39,21.7666666666667,10.7333333333333,5,23.760031746031743
50,25.1,24.7,25.39,24.5,23.2633333333333,18.395714285714295,22.39,21.533333333333296,10.8666666666667,5,23.657671957671955
50,25.1,24.6,25.39,24.5,23.1666666666667,17.62,22.39,21.3,11.0,5,23.55240740740741
60,25.066666666666695,24.6,25.39,24.5,23.1,17.21,22.39,20.7166666666667,10.9,5,23.480423280423288
60,25.0,24.566666666666695,25.29,24.5,22.963333333333296,16.772,22.39,20.1333333333333,10.8,5,23.38777777777777
50,25.0,24.5,25.29,24.4266666666667,22.89,16.2957142857143,22.39,19.55,10.7,5,23.3162962962963
60,25.0,24.39,25.39,24.463333333333296,22.79,15.756,22.39,18.9666666666667,10.6,5,23.23989417989418
60,24.89,24.323333333333295,25.323333333333295,24.39,22.79,15.48,22.39,18.3833333333333,10.5,5,23.16804232804232
70,24.89,24.29,25.39,24.4266666666667,22.73,15.216,22.39,17.8,10.4,5,23.134740740740742
60,24.89,24.23,25.39,24.4266666666667,22.79,15.0285714285714,22.39,17.4333333333333,10.4333333333333,5,23.105026455026454
70,24.89,24.1,25.39,24.39,22.79,15.0,22.39,17.0666666666667,10.4666666666667,5,23.083333333333332
50,24.89,24.033333333333296,25.39,24.39,22.7225,15.0,22.39,16.7,10.5,5,23.068425925925922
50,24.89,23.963333333333296,25.39,24.39,22.7,15.0,22.39,16.3333333333333,10.5333333333333,5,23.058148148148145
50,24.8566666666667,23.89,25.39,24.39,22.6666666666667,14.84625,22.39,15.9666666666667,10.5666666666667,5,23.02750925925927
60,24.79,23.79,25.39,24.39,22.6,14.3957142857143,22.39,15.6,10.6,5,22.952380952380956
50,24.79,23.7,25.463333333333296,24.39,22.6,14.256,22.39,15.2666666666667,10.55,5,22.932148148148144
50,24.79,23.7,25.5,24.29,22.6,14.04,22.39,14.9333333333333,10.5,5,22.901111111111106
60,24.79,23.6,25.5,24.29,22.566666666666695,13.836,22.39,14.6,10.45,5,22.86362962962963
60,24.79,23.533333333333296,25.5,24.29,22.5,13.8,22.39,14.2666666666667,10.4,5,22.84481481481481
60,24.73,23.5,25.533333333333296,24.29,22.533333333333296,13.8,22.39,13.9333333333333,10.35,5,22.845026455026446
60,24.73,23.4266666666667,25.6,24.29,22.533333333333296,13.8,22.39,13.6,10.3,5,22.84111111111111
60,24.7,23.39,25.6,24.29,22.5,13.696,22.39,13.5,10.2833333333333,5,22.810507936507932
60,24.7,23.323333333333295,25.6,24.29,22.5,13.4214285714286,22.39,13.4,10.2666666666667,5,22.76941798941799
50,24.7,23.29,25.6,24.29,22.5,13.256,22.39,13.3,10.25,5,22.742095238095228
60,24.7,23.23,25.6,24.29,22.5,13.07,22.452857142857095,13.2,10.2333333333333,5,22.719650793650786
60,24.6333333333333,23.1666666666667,25.6666666666667,24.26,22.5,13.04,22.4175,13.1,10.2166666666667,5,22.69712962962963
60,24.6666666666667,23.1,25.6666666666667,24.26,22.4266666666667,12.9214285714286,22.456,13.0,10.2,5,22.676380952380963
50,24.6,23.1,25.6333333333333,24.23,22.39,12.89,22.5,12.8833333333333,10.1333333333333,5,22.652910052910045
40,24.6,23.033333333333296,25.7,24.23,22.39,12.89,22.5,12.7666666666667,10.0666666666667,5,22.64814814814814
60,24.6,23.0,25.7,24.23,22.39,12.872,22.5,12.65,10.0,5,22.643873015873012
50,24.6,22.9266666666667,25.7,24.23,22.39,12.8,22.5,12.5333333333333,9.93333333333333,5,22.636296296296297
50,24.6,22.89,25.7,24.2,22.39,12.756,22.5,12.4166666666667,9.86666666666667,5,22.624
50,24.566666666666695,22.89,25.7,24.2,22.39,12.7085714285714,22.5,12.3,9.8,5,22.613597883597887
60,24.5,22.79,25.7,24.2,22.39,12.618,22.5,12.25,9.783333333333328,5,22.5795873015873
50,24.5,22.79,25.6333333333333,24.2,22.39,12.6514285714286,22.5,12.2,9.76666666666667,5,22.58275132275132
60,24.5,22.73,25.7,24.2,22.39,12.69,22.5,12.15,9.75,5,22.581777777777777
60,24.5,22.7,25.7,24.2,22.323333333333295,12.8042857142857,22.5,12.1,9.733333333333329,5,22.589735449735443
50,24.5,22.7,25.7,24.2,22.39,13.13375,22.5,12.05,9.71666666666667,5,22.625749999999996
60,24.463333333333296,22.6666666666667,25.7,24.2,22.3566666666667,13.538,22.5,12.0,9.7,5,22.657185185185185
50,24.463333333333296,22.6,25.7,24.2,22.29,13.8,22.5714285714286,12.1333333333333,9.8,5,22.674973544973547
60,24.463333333333296,22.6,25.7,24.2,22.323333333333295,13.8385714285714,22.5,12.2666666666667,9.9,5,22.668359788359776
60,24.39,22.6,25.7,24.2,22.323333333333295,13.89,22.514285714285695,12.4,10.0,5,22.667513227513222
50,24.39,22.6,25.7,24.1,22.29,14.0414285714286,22.58,12.5333333333333,10.1,5,22.6768253968254
60,24.39,22.6,25.7,24.1,22.29,14.154,22.542857142857095,12.6666666666667,10.2,5,22.68520634920634
50,24.39,22.5,25.73,24.1,22.29,14.19,22.6,12.8,10.3,5,22.684074074074076
40,24.39,22.5,25.73,24.1,22.29,14.3,22.5714285714286,12.9,10.45,5,22.6968253968254
50,24.39,22.5,25.7,24.1,22.29,14.3385714285714,22.6,13.0,10.6,5,22.700952380952376
50,24.39,22.5,25.7,24.1,22.29,14.278,22.6,13.1,10.75,5,22.69644444444444
50,24.323333333333295,22.5,25.7,24.1,22.29,14.19,22.6,13.2,10.9,5,22.684973544973545
60,24.29,22.5,25.7,24.1,22.29,14.19,22.6,13.3,11.05,5,22.673333333333332
60,24.29,22.5,25.7,24.1,22.29,14.2057142857143,22.6,13.4,11.2,5,22.675079365079363
60,24.29,22.5,25.7,24.1,22.29,14.3,22.6,13.4666666666667,11.0666666666667,5,22.685555555555553
50,24.29,22.463333333333296,25.7,24.1,22.29,14.3,22.6,13.5333333333333,10.9333333333333,5,22.67592592592592
60,24.2,22.4725,25.76,24.1,22.29,14.19,22.6,13.6,10.8,5,22.65583333333333
50,24.2,22.5,25.76,24.1,22.29,14.1385714285714,22.6,13.6666666666667,10.6666666666667,5,22.653174603174598
60,24.2,22.5,25.76,24.1,22.29,14.04,22.6,13.7333333333333,10.5333333333333,5,22.64666666666666
50,24.2,22.5,25.79,24.1,22.29,14.0285714285714,22.6428571428571,13.8,10.4,5,22.652222222222214
60,24.2,22.533333333333296,25.79,24.033333333333296,22.29,14.136,22.64,13.7166666666667,10.3833333333333,5,22.668074074074063
50,24.2,22.6,25.79,24.033333333333296,22.29,14.2528571428571,22.6142857142857,13.6333333333333,10.3666666666667,5,22.680846560846554
50,24.1666666666667,22.6,25.79,24.1,22.29,14.318,22.6,13.55,10.35,5,22.694962962962965
50,24.1,22.6,25.79,24.1,22.29,14.39,22.6428571428571,13.4666666666667,10.3333333333333,5,22.700317460317454
40,24.1,22.6,25.79,24.066666666666695,22.29,14.39,22.7,13.3833333333333,10.3166666666667,5,22.69481481481482
60,24.1,22.6666666666667,25.79,24.066666666666695,22.29,14.434,22.7,13.3,10.3,5,22.710497354497363
40,24.1,22.7,25.79,24.033333333333296,22.29,14.6242857142857,22.7,13.7166666666667,10.4,5,22.72973544973544
50,24.1,22.7,25.79,24.033333333333296,22.29,15.058,22.7,14.1333333333333,10.5,5,22.777343915343906
60,24.1,22.73,25.79,24.0,22.29,16.1257142857143,22.7,14.55,10.6,5,22.883968253968256
90,24.1,22.79,25.79,24.0,22.29,17.656,22.7,14.9666666666667,10.7,5,23.05939682539682
60,24.1,23.3966666666667,25.79,24.033333333333296,22.29,18.737142857142896,22.79,15.3833333333333,10.8,5,23.26857142857143
70,24.1,24.123333333333296,25.934,24.1,22.29,19.736,22.79,15.8,10.9,5,23.488592592592585
60,24.1666666666667,24.8,26.0,24.1,22.29,20.7671428571429,22.823333333333295,16.2833333333333,10.8666666666667,5,23.691164021164024
400,24.2,25.3333333333333,26.1,24.1666666666667,22.29,21.776,22.89,16.7666666666667,10.8333333333333,5,23.897777777777783
130,24.26,26.233333333333295,26.16,24.2,22.29,22.3828571428571,22.89,17.25,10.8,5,24.07735449735448
370,24.23,26.76,26.2,24.26,22.29,22.994,22.89,17.7333333333333,10.7666666666667,5,24.211555555555556
70,24.29,27.445,26.254,24.323333333333295,22.3566666666667,23.6657142857143,22.9266666666667,18.2166666666667,10.7333333333333,5,24.395931216931224
330,24.323333333333295,27.9933333333333,26.29,24.463333333333296,22.7,24.236,22.945,18.7,10.7,5,24.593444444444433
230,24.39,28.4,26.29,24.5,22.8266666666667,24.4385714285714,22.9266666666667,19.0166666666667,10.6833333333333,5,24.68465608465609
60,24.39,28.8,26.272,24.566666666666695,23.39,24.54,23.0,19.3333333333333,10.6666666666667,5,24.81651851851852
80,24.39,29.1333333333333,26.2,24.6333333333333,23.463333333333296,24.7257142857143,23.0,19.65,10.65,5,24.889153439153432
80,24.5,29.36,26.2,24.7225,23.8266666666667,25.04,23.033333333333296,19.9666666666667,10.6333333333333,5,25.019166666666663
80,24.566666666666695,29.5,26.2,24.8566666666667,23.566666666666695,25.367142857142895,23.033333333333296,20.283333333333296,10.6166666666667,5,25.059497354497367
410,24.6,29.663333333333295,26.2,25.0,23.3566666666667,25.574,23.1,20.6,10.6,5,25.110444444444443
180,24.6666666666667,29.8566666666667,26.18,25.066666666666695,23.23,26.1114285714286,23.1,21.0166666666667,10.7,5,25.190158730158743
50,24.7,29.8566666666667,26.1714285714286,25.1,23.1666666666667,26.39,23.1,21.433333333333305,10.8,5,25.213195767195778
60,24.7675,29.79,26.2,25.1,23.1,26.5985714285714,23.1,21.85,10.9,5,25.220357142857143
50,24.79,29.6666666666667,26.2,25.1333333333333,23.1,26.856,23.1,22.2666666666667,11.0,5,25.236222222222217
60,24.823333333333295,29.533333333333296,26.2,25.1333333333333,23.1,27.1285714285714,23.1,22.683333333333305,11.1,5,25.26063492063491
50,24.89,29.463333333333296,26.1571428571429,25.1666666666667,23.0,27.434,23.1,23.1,11.2,5,25.272349206349208
50,24.89,29.39,26.16,25.1666666666667,23.0,27.437142857142895,23.1,23.15,11.1833333333333,5,25.269312169312176
50,24.89,29.26,26.1285714285714,25.1666666666667,23.0,27.432,23.1,23.2,11.1666666666667,5,25.246359788359786
50,24.89,29.1333333333333,26.1,25.1,23.066666666666695,27.6625,23.1,23.25,11.15,5,25.251759259259252
60,24.89,28.963333333333296,26.1,25.1,23.033333333333296,27.5285714285714,23.1,23.3,11.1333333333333,5,25.210582010581998
40,25.0,28.89,26.1,25.1,23.1,27.456,23.1,23.35,11.1166666666667,5,25.225111111111108
60,25.0,28.76,26.1,25.1666666666667,23.05,27.347142857142895,23.1,23.4,11.1,5,25.200423280423287
50,25.0,28.566666666666695,26.1,25.1,23.1,27.412,23.1,23.6,11.0666666666667,5,25.184296296296296
60,25.0,28.39,26.1,25.1333333333333,23.1,27.5714285714286,23.1,23.8,11.0333333333333,5,25.18783068783069
60,25.066666666666695,28.26,26.1,25.1333333333333,23.1,27.83,23.1,24.0,11.0,5,25.22
